committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZEYX4,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,1/31/2019 0:00,27,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:07.5,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758646,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZG5R8,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,2/4/2019 0:00,85.87,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:07.5,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758647,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZG5S6,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,2/28/2019 0:00,27,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:07.5,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758647,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZJCV0,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,3/4/2019 0:00,119.63,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758647,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZJCW8,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,3/20/2019 0:00,35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758648,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZJCX6,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,3/25/2019 0:00,35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758648,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZJCZ2,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,3/27/2019 0:00,35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758648,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZJD00,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,3/29/2019 0:00,27,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758649,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZR3K8,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,4/1/2019 0:00,64.28,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758649,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZR3T3,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,4/30/2019 0:00,27,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758649,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZR3V1,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,4/30/2019 0:00,12,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758650,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZSHK5,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,5/2/2019 0:00,100.19,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758650,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZSHM3,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,5/21/2019 0:00,35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758650,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZSHN1,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,5/31/2019 0:00,27,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758651,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZVK12,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,6/3/2019 0:00,104.46,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758651,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZVK95,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,6/18/2019 0:00,30,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758651,Other Federal Operating Expenditures,,,,,,
C00620427,PRIDE FUND TO END GUN VIOLENCE,2019,MY,2.01907E+17,21B,VSGBV9ZVKA3,1339802,ORG,ORGANIZATION,,,TD BANK,NJ,,,,,BANK FEES,,,6/28/2019 0:00,27,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,,,,,,,,,W,,U,F3X,4.07152E+18,CHERRY HILL,80032390,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150758652,Other Federal Operating Expenditures,,,,,,
C00350991,NEW YORK STATE COMMITTEE OF THE WORKING FAMILIES PARTY,2019,M2,2.01907E+17,21B,SB21B.101723,1339901,ORG,ORGANIZATION,,,ACTBLUE,MA,,,,,BANK FEES,,,1/31/2019 0:00,659.67,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.07152E+18,SOMERVILLE,2144,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150810484,Other Federal Operating Expenditures,,,,,,
C00350991,NEW YORK STATE COMMITTEE OF THE WORKING FAMILIES PARTY,2019,M2,2.01907E+17,21B,SB21B.101726,1339901,ORG,ORGANIZATION,,,AUTHORIZE.NET,CA,,,,,BANK FEES,,,1/2/2019 0:00,558.84,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.07152E+18,SAN FRANCISCO,94128,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150810484,Other Federal Operating Expenditures,,,,,,
C00350991,NEW YORK STATE COMMITTEE OF THE WORKING FAMILIES PARTY,2019,M2,2.01907E+17,21B,SB21B.101727,1339901,ORG,ORGANIZATION,,,AUTHORIZE.NET,CA,,,,,BANK FEES,,,1/3/2019 0:00,80.01,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,45:09.6,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.07152E+18,SAN FRANCISCO,94128,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150810484,Other Federal Operating Expenditures,,,,,,
C00701672,"TUBERVILLE FOR SENATE, INC.",2019,Q2,2.01907E+17,17,SB17.78,1340071,ORG,ORGANIZATION,,,CHAIN BRIDGE BANK,VA,,,,,BANK FEES,,,5/14/2019 0:00,20,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.7,,,,0,,,,,,,,,,,,S,,P,F3,4.07152E+18,MCLEAN,22101,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150824339,Operating Expenditures,,,,,,
C00701672,"TUBERVILLE FOR SENATE, INC.",2019,Q2,2.01907E+17,17,SB17.79,1340071,ORG,ORGANIZATION,,,CHAIN BRIDGE BANK,VA,,,,,BANK FEES,,,6/4/2019 0:00,20,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.7,,,,0,,,,,,,,,,,,S,,P,F3,4.07152E+18,MCLEAN,22101,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150824349,Operating Expenditures,,,,,,
C00701672,"TUBERVILLE FOR SENATE, INC.",2019,Q2,2.01907E+17,17,SB17.80,1340071,ORG,ORGANIZATION,,,CHAIN BRIDGE BANK,VA,,,,,BANK FEES,,,6/12/2019 0:00,20,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.7,,,,0,,,,,,,,,,,,S,,P,F3,4.07152E+18,MCLEAN,22101,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150824353,Operating Expenditures,,,,,,
C00701672,"TUBERVILLE FOR SENATE, INC.",2019,Q2,2.01907E+17,17,SB17.81,1340071,ORG,ORGANIZATION,,,CHAIN BRIDGE BANK,VA,,,,,BANK FEES,,,6/28/2019 0:00,10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:09.7,,,,0,,,,,,,,,,,,S,,P,F3,4.07152E+18,MCLEAN,22101,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150824363,Operating Expenditures,,,,,,
C00298000,MADISON PROJECT INC.,2019,MY,2.01907E+17,21B,SB21B.I6706,1340245,ORG,ORGANIZATION,,,BANK OF AMERICA,NC,,,,,PAC BANK FEES,,,1/22/2019 0:00,27,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:13.8,,,,0,,,,,,,,,,,,W,W,U,F3X,4.07152E+18,CHARLOTTE,282022135,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150851344,Other Federal Operating Expenditures,,,,,,
C00298000,MADISON PROJECT INC.,2019,MY,2.01907E+17,21B,SB21B.I6707,1340245,ORG,ORGANIZATION,,,BANK OF AMERICA,NC,,,,,PAC BANK FEES,,,2/4/2019 0:00,56.95,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:13.8,,,,0,,,,,,,,,,,,W,W,U,F3X,4.07152E+18,CHARLOTTE,282022135,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150851344,Other Federal Operating Expenditures,,,,,,
C00298000,MADISON PROJECT INC.,2019,MY,2.01907E+17,21B,SB21B.I6708,1340245,ORG,ORGANIZATION,,,BANK OF AMERICA,NC,,,,,PAC BANK FEES,,,3/1/2019 0:00,53.95,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:13.8,,,,0,,,,,,,,,,,,W,W,U,F3X,4.07152E+18,CHARLOTTE,282022135,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150851345,Other Federal Operating Expenditures,,,,,,
C00298000,MADISON PROJECT INC.,2019,MY,2.01907E+17,21B,SB21B.I6709,1340245,ORG,ORGANIZATION,,,BANK OF AMERICA,NC,,,,,PAC BANK FEES,,,4/1/2019 0:00,53.95,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:13.8,,,,0,,,,,,,,,,,,W,W,U,F3X,4.07152E+18,CHARLOTTE,282022135,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150851345,Other Federal Operating Expenditures,,,,,,
C00298000,MADISON PROJECT INC.,2019,MY,2.01907E+17,21B,SB21B.I6710,1340245,ORG,ORGANIZATION,,,BANK OF AMERICA,NC,,,,,PAC BANK FEES,,,5/1/2019 0:00,53.95,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:13.8,,,,0,,,,,,,,,,,,W,W,U,F3X,4.07152E+18,CHARLOTTE,282022135,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150851345,Other Federal Operating Expenditures,,,,,,
C00552679,HOWMET AEROSPACE INC. EMPLOYEES VOLUNTARY POLITICAL ACTION COMMITTEE,2019,M5,2.01905E+17,21B,BA33AC81E6F064265A83,1330173,ORG,ORGANIZATION,,,US BANK,NY,,,,,BANK FEES,,,4/12/2019 0:00,35.2,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,29:32.5,,,,0,,,,,,,,,,,,Q,C,B,F3X,4.05092E+18,NEW YORK,100176234,OTHER,,2020,SB,4.05092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201905099149657314,Other Federal Operating Expenditures,,,,,,
C00401299,FRESENIUS MEDICAL CARE NORTH AMERICA PAC,2019,M5,2.01905E+17,21B,B334FF2FB46D2414A998,1330175,ORG,ORGANIZATION,,,BB&T BANK,DC,,,,,BANK FEES,,,4/22/2019 0:00,40,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,29:32.5,,,,0,,,,,,,,,,,,Q,C,B,F3X,4.05092E+18,WASHINGTON,200031148,OTHER,,2020,SB,4.05092E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201905099149657389,Other Federal Operating Expenditures,,,,,,
C00240457,SOCIETY FOR RELIEF OF DISTRESSED AND DECAYED PILOTS POLITICAL ACTION COMMITTEE,2019,M5,2.01905E+17,21B,B8E00500F8602402884B,1330276,ORG,ORGANIZATION,,,PNC BANK,PA,,,,,BANK FEES,,,4/1/2019 0:00,25.07,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,22:07.1,,,,0,,,,,,,,,,,,Q,M,U,F3X,4.05102E+18,PHILADELPHIA,19107,OTHER,,2020,SB,4.05102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201905109149661612,Other Federal Operating Expenditures,,,,,,
C00512236,MCSALLY FOR CONGRESS,2019,Q2,2.01907E+17,17,SB17.I16884,1340359,ORG,ORGANIZATION,,,WELLS FARGO,CA,,,,,BANK FEES,,,4/10/2019 0:00,70,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:16.0,,,,0,,,,,,,,,,,,H,,P,F3,4.07152E+18,SAN FRANCISCO,941041207,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150859825,Operating Expenditures,,,,,,
C00512236,MCSALLY FOR CONGRESS,2019,Q2,2.01907E+17,17,SB17.I16952,1340359,ORG,ORGANIZATION,,,WELLS FARGO,CA,,,,,BANK FEES,,,5/10/2019 0:00,70,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:16.0,,,,0,,,,,,,,,,,,H,,P,F3,4.07152E+18,SAN FRANCISCO,941041207,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150859825,Operating Expenditures,,,,,,
C00512236,MCSALLY FOR CONGRESS,2019,Q2,2.01907E+17,17,SB17.I17124,1340359,ORG,ORGANIZATION,,,WELLS FARGO,CA,,,,,BANK FEES,,,6/12/2019 0:00,70,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,45:16.0,,,,0,,,,,,,,,,,,H,,P,F3,4.07152E+18,SAN FRANCISCO,941041207,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150859825,Operating Expenditures,,,,,,
C00431171,"ROMNEY FOR PRESIDENT, INC.",2019,Q2,2.01907E+17,23,SB23.I277,1340368,ORG,ORGANIZATION,,,CHAIN BRIDGE BANK N.A.,VA,,,,,BANK FEES,,,4/15/2019 0:00,92.52,,,,,,,,,,,,,G2012,,GENERAL,2012,A,ADD,ITEMIZED DISBURSEMENTS,45:16.0,,,,0,,,,,,,,,,,,P,,P,F3P,4.07152E+18,MCLEAN,22101,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150860330,Operating Expenditures,,,,,,
C00431171,"ROMNEY FOR PRESIDENT, INC.",2019,Q2,2.01907E+17,23,SB23.I278,1340368,ORG,ORGANIZATION,,,CHAIN BRIDGE BANK N.A.,VA,,,,,BANK FEES,,,5/15/2019 0:00,244.34,,,,,,,,,,,,,G2012,,GENERAL,2012,A,ADD,ITEMIZED DISBURSEMENTS,45:16.0,,,,0,,,,,,,,,,,,P,,P,F3P,4.07152E+18,MCLEAN,22101,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150860330,Operating Expenditures,,,,,,
C00431171,"ROMNEY FOR PRESIDENT, INC.",2019,Q2,2.01907E+17,23,SB23.I279,1340368,ORG,ORGANIZATION,,,CHAIN BRIDGE BANK N.A.,VA,,,,,BANK FEES,,,6/14/2019 0:00,99.47,,,,,,,,,,,,,G2012,,GENERAL,2012,A,ADD,ITEMIZED DISBURSEMENTS,45:16.0,,,,0,,,,,,,,,,,,P,,P,F3P,4.07152E+18,MCLEAN,22101,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150860330,Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M5,2.01905E+17,21B,SB21B.16661,1330331,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,4/2/2019 0:00,28.59,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,20:56.2,,,,0,,,,,,,,,,,,X,M,U,F3X,4.05112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.05112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201905119149680920,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M5,2.01905E+17,21B,SB21B.16676,1330331,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,4/8/2019 0:00,17.92,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,20:56.2,,,,0,,,,,,,,,,,,X,M,U,F3X,4.05112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.05112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201905119149680920,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M5,2.01905E+17,21B,SB21B.16681,1330331,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,4/10/2019 0:00,28.88,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,20:56.2,,,,0,,,,,,,,,,,,X,M,U,F3X,4.05112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.05112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201905119149680920,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M5,2.01905E+17,21B,SB21B.16683,1330331,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,4/15/2019 0:00,11.61,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,20:56.2,,,,0,,,,,,,,,,,,X,M,U,F3X,4.05112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.05112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201905119149680921,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M5,2.01905E+17,21B,SB21B.16690,1330331,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,4/17/2019 0:00,10.7,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,20:56.2,,,,0,,,,,,,,,,,,X,M,U,F3X,4.05112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.05112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201905119149680921,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M5,2.01905E+17,21B,SB21B.16704,1330331,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,4/25/2019 0:00,69.2,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,20:56.2,,,,0,,,,,,,,,,,,X,M,U,F3X,4.05112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.05112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201905119149680921,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M5,2.01905E+17,21B,SB21B.16627,1330331,ORG,ORGANIZATION,,,CARDCONNECT,PA,,,,,BANK FEES,,,4/3/2019 0:00,1211.59,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,20:56.2,,,,0,,,,,,,,,,,,X,M,U,F3X,4.05112E+18,KING OF PRUSSIA,19406,OTHER,,2020,SB,4.05112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201905119149680922,Other Federal Operating Expenditures,,,,,,
C00657304,STANTON FOR CONGRESS,2019,Q2,2.01907E+17,17,VNV4T9ZB3G9,1340466,ORG,ORGANIZATION,,,ALLIANCE BANK OF ARIZONA,AZ,,,,,BANK FEES,,,4/23/2019 0:00,33.33,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,45:17.8,,,,0,,,,,,,,,,,,H,,P,F3,4.07152E+18,PHOENIX,850042559,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150870949,Operating Expenditures,,,,,,
C00657304,STANTON FOR CONGRESS,2019,Q2,2.01907E+17,17,VNV4T9ZEGV7,1340466,ORG,ORGANIZATION,,,ALLIANCE BANK OF ARIZONA,AZ,,,,,BANK FEES,,,5/21/2019 0:00,111.56,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,45:17.8,,,,0,,,,,,,,,,,,H,,P,F3,4.07152E+18,PHOENIX,850042559,OTHER,,2020,SB,4.07162E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907159150870949,Operating Expenditures,,,,,,
